App,Category,Rating,Reviews,Size_MB,Installs,Type,Price_$,Content_Rating,Genres,Last_Updated,Android_Version,Successful_App
App_480,GAME,4.2,3594814,2.5,10000,Free,0,Teen,Action,2024-05-23,6.0 and up,0
App_481,FINANCE,4.8,62517,2.5,100000,Free,0.99,Mature 17+,Tools,2024-01-19,6.0 and up,0
App_482,HEALTH,3.8,1105720,2.5,10000,Free,0,Everyone,Health,2024-08-18,8.0 and up,0
App_483,ENTERTAINMENT,4,2338387,2.5,10000,Free,0,Teen,Education,2024-05-13,6.0 and up,0
App_484,PRODUCTIVITY,2.7,4387383,2.5,1000,Free,0.99,Teen,Action,2024-04-23,8.0 and up,0
App_485,BUSINESS,4.3,806574,2.5,10000,Free,0,Everyone,Music,2024-05-18,8.0 and up,0
App_486,BUSINESS,3.5,3918959,2.5,1000000,Free,0.99,Everyone,Tools,2024-05-04,6.0 and up,0
App_487,TOOLS,4.9,1609483,2.5,10000,Free,0.99,Everyone,Business,2024-07-22,5.0 and up,0
App_488,TOOLS,4.6,1711962,2.5,100000,Free,0.99,Everyone,Puzzle,2024-03-01,6.0 and up,0
App_489,FINANCE,3.8,737964,2.5,100000,Paid,1.99,Mature 17+,Music,2024-09-06,4.1 and up,0
App_490,EDUCATION,2.8,2908066,2.5,10000000,Free,0,Everyone,Action,2024-10-24,5.0 and up,0
App_491,ENTERTAINMENT,4.6,707183,2.5,100000,Free,2.99,Mature 17+,Action,2024-01-13,8.0 and up,0
App_492,GAME,4.5,4510589,2.5,10000,Free,0.99,Mature 17+,Action,2024-09-11,8.0 and up,0
App_493,FINANCE,3,679457,2.5,100000,Free,0,Everyone,Action,2024-03-25,5.0 and up,0
App_494,LIFESTYLE,3.2,1061414,2.5,1000,Paid,4.99,Mature 17+,Puzzle,2024-01-20,5.0 and up,0
App_495,GAME,4.5,2980258,2.5,100000,Free,0.99,Everyone,Education,2024-02-19,6.0 and up,0
App_496,HEALTH,3,2613997,2.5,1000000,Paid,0.99,Everyone,Health,2024-06-12,8.0 and up,0
App_497,PRODUCTIVITY,4.8,2753923,2.5,1000,Free,2.99,Teen,Business,2024-04-01,4.1 and up,0
App_498,LIFESTYLE,3.6,4995939,2.5,10000000,Paid,1.99,Everyone,Puzzle,2024-03-28,6.0 and up,0
App_499,LIFESTYLE,2.7,2535242,2.5,1000000,Free,1.99,Teen,Action,2024-03-09,5.0 and up,0
App_500,FINANCE,4.5,2378917,2.5,10000,Free,0.99,Mature 17+,Puzzle,2024-02-06,8.0 and up,0
App_501,EDUCATION,3.4,4532698,2.5,10000,Free,0,Teen,Music,2024-09-09,5.0 and up,0
App_502,FINANCE,3.8,2829925,2.5,10000,Paid,4.99,Mature 17+,Health,2024-09-08,5.0 and up,0
App_503,HEALTH,2.8,2363172,2.5,1000000,Paid,4.99,Everyone,Action,2024-05-19,5.0 and up,0
App_504,EDUCATION,2.5,4881919,2.5,1000000,Free,0,Mature 17+,Business,2024-12-20,6.0 and up,0
App_505,HEALTH,4.1,915123,2.5,1000000,Paid,0.99,Mature 17+,Action,2024-06-16,4.1 and up,0
App_506,EDUCATION,3.8,2692804,2.5,1000,Free,4.99,Everyone,Health,2024-02-23,4.1 and up,0
App_507,BUSINESS,4,2211559,2.5,1000,Free,1.99,Mature 17+,Business,2024-06-26,8.0 and up,0
App_508,LIFESTYLE,4.5,2345714,2.5,10000,Free,0,Everyone,Health,2024-10-23,5.0 and up,0
App_509,ENTERTAINMENT,4.1,4581035,2.5,100000,Free,2.99,Teen,Business,2024-10-27,4.1 and up,0
App_510,PRODUCTIVITY,2.9,423342,2.5,10000,Free,0.99,Everyone,Education,2024-12-24,5.0 and up,0
App_511,HEALTH,3.4,292585,2.5,10000000,Free,0,Everyone,Tools,2024-04-15,8.0 and up,0
App_512,GAME,4.8,1459710,2.5,1000,Free,4.99,Mature 17+,Education,2024-05-16,5.0 and up,0
App_513,EDUCATION,4.4,29346,2.5,1000000,Free,0.99,Teen,Puzzle,2024-07-08,4.1 and up,0
App_514,PRODUCTIVITY,3.9,3201088,2.5,1000,Free,1.99,Everyone,Puzzle,2024-05-07,5.0 and up,0
App_515,GAME,3.1,1642435,2.5,1000000,Free,0.99,Teen,Business,2024-12-07,4.1 and up,0
App_516,PRODUCTIVITY,3.3,2607632,2.5,10000000,Free,0.99,Teen,Action,2024-02-16,8.0 and up,0
App_517,ENTERTAINMENT,4.3,1886973,2.5,10000000,Free,1.99,Mature 17+,Tools,2024-01-05,5.0 and up,0
App_518,GAME,4.6,2772615,2.5,1000,Free,1.99,Everyone,Music,2024-09-13,4.1 and up,0
App_519,FINANCE,4.2,1447957,2.5,1000000,Free,0.99,Mature 17+,Music,2024-10-26,8.0 and up,0
App_520,TOOLS,4.5,4176436,2.5,10000000,Free,1.99,Everyone,Action,2024-05-29,5.0 and up,1
App_521,FINANCE,4.4,3856766,2.5,10000,Free,0,Teen,Action,2024-10-20,8.0 and up,0
App_522,TOOLS,2.9,1498349,2.5,10000,Free,1.99,Everyone,Education,2024-08-30,4.1 and up,0
App_523,FINANCE,3.6,676306,2.5,1000000,Free,1.99,Everyone,Music,2024-10-01,5.0 and up,0
App_524,TOOLS,2.9,379049,2.5,1000,Free,0.99,Teen,Business,2024-07-26,5.0 and up,0
App_525,TOOLS,3.1,528724,2.5,10000000,Free,0,Teen,Health,2024-04-24,5.0 and up,0
App_526,LIFESTYLE,4.7,2911200,2.5,1000,Free,2.99,Everyone,Puzzle,2024-07-13,8.0 and up,0
App_527,EDUCATION,3.7,4635362,2.5,10000,Paid,2.99,Mature 17+,Health,2024-12-08,8.0 and up,0
App_528,EDUCATION,3.8,552449,2.5,10000000,Paid,4.99,Everyone,Education,2024-06-18,4.1 and up,0
App_529,LIFESTYLE,2.9,4142545,2.5,1000,Free,1.99,Teen,Music,2024-03-22,6.0 and up,0
App_530,PRODUCTIVITY,3.3,273462,2.5,100000,Free,1.99,Mature 17+,Tools,2024-06-02,5.0 and up,0
App_531,BUSINESS,3.1,778893,2.5,1000000,Free,0,Teen,Action,2024-05-20,5.0 and up,0
App_532,PRODUCTIVITY,3,4371057,2.5,1000000,Free,2.99,Teen,Tools,2024-11-09,4.1 and up,0
App_533,GAME,4.1,4943782,2.5,100000,Paid,4.99,Mature 17+,Tools,2024-05-25,5.0 and up,0
App_534,GAME,3.1,2189931,2.5,10000,Free,0,Teen,Music,2024-11-18,8.0 and up,0
App_535,TOOLS,4.1,3198166,2.5,10000000,Free,1.99,Teen,Business,2024-05-01,8.0 and up,0
App_536,FINANCE,2.6,4822149,2.5,1000000,Free,2.99,Teen,Education,2024-09-08,5.0 and up,0
App_537,FINANCE,2.9,4954592,2.5,100000,Paid,4.99,Teen,Action,2024-12-08,5.0 and up,0
App_538,EDUCATION,3.2,762381,2.5,100000,Free,0.99,Teen,Health,2024-11-06,8.0 and up,0
App_539,HEALTH,4,3257955,2.5,10000,Free,2.99,Teen,Business,2024-03-29,5.0 and up,0
App_540,PRODUCTIVITY,4.2,3768960,2.5,10000,Free,4.99,Teen,Health,2024-02-27,8.0 and up,0
App_541,ENTERTAINMENT,3.6,142990,2.5,1000,Free,0,Teen,Puzzle,2024-03-03,6.0 and up,0
App_542,FINANCE,3.6,4696681,2.5,1000000,Free,0.99,Teen,Education,2024-12-12,6.0 and up,0
App_543,ENTERTAINMENT,4.3,2434013,2.5,1000,Free,4.99,Everyone,Business,2024-11-03,5.0 and up,0
App_544,TOOLS,2.5,257364,2.5,100000,Paid,4.99,Everyone,Business,2024-10-06,5.0 and up,0
App_545,ENTERTAINMENT,3.4,3206953,2.5,10000000,Paid,1.99,Teen,Health,2024-03-12,5.0 and up,0
App_546,LIFESTYLE,4.5,1917170,2.5,10000000,Paid,2.99,Everyone,Action,2024-01-09,8.0 and up,1
App_547,ENTERTAINMENT,4,3315268,2.5,10000,Free,1.99,Mature 17+,Puzzle,2024-04-03,6.0 and up,0
App_548,BUSINESS,3.3,4371555,2.5,10000000,Free,0.99,Everyone,Health,2024-12-04,6.0 and up,0
App_549,TOOLS,4.8,2235893,2.5,10000000,Free,4.99,Teen,Business,2024-12-01,4.1 and up,1
App_550,PRODUCTIVITY,4.4,2550992,2.5,10000000,Free,1.99,Teen,Education,2024-05-31,4.1 and up,0
App_551,LIFESTYLE,3.2,764275,2.5,100000,Free,2.99,Everyone,Business,2024-12-21,5.0 and up,0
App_552,FINANCE,4.1,308627,2.5,10000000,Free,0.99,Teen,Music,2024-02-09,8.0 and up,0
App_553,GAME,4,2980356,2.5,10000000,Free,0,Mature 17+,Education,2024-12-24,5.0 and up,0
App_554,PRODUCTIVITY,3.5,744758,2.5,10000000,Free,1.99,Mature 17+,Education,2024-03-02,6.0 and up,0
App_555,GAME,3.4,3636572,2.5,1000,Free,0.99,Teen,Business,2024-09-10,5.0 and up,0
App_556,TOOLS,3.4,2054420,2.5,100000,Free,0,Mature 17+,Action,2024-03-09,5.0 and up,0
App_557,LIFESTYLE,4,2477758,2.5,10000,Free,1.99,Mature 17+,Education,2024-09-01,6.0 and up,0
App_558,EDUCATION,3.6,734285,2.5,1000,Free,0.99,Everyone,Music,2024-12-30,6.0 and up,0
App_559,FINANCE,4.6,1297829,2.5,1000000,Free,0.99,Mature 17+,Health,2024-06-18,6.0 and up,1
App_560,BUSINESS,4.2,1034196,2.5,100000,Free,1.99,Everyone,Action,2024-06-26,6.0 and up,0
App_561,EDUCATION,2.7,598516,2.5,100000,Free,0.99,Teen,Action,2024-07-07,4.1 and up,0
App_562,TOOLS,4.1,556728,2.5,1000000,Free,4.99,Everyone,Action,2024-09-16,8.0 and up,0
App_563,PRODUCTIVITY,3.2,1596863,2.5,1000000,Free,1.99,Teen,Education,2024-03-12,8.0 and up,0
App_564,BUSINESS,4,352424,2.5,1000000,Free,0.99,Teen,Action,2024-01-17,6.0 and up,0
App_565,ENTERTAINMENT,4.2,2963954,2.5,10000,Free,0,Teen,Business,2024-12-06,8.0 and up,0
App_566,BUSINESS,3.1,2347703,2.5,10000000,Free,0,Teen,Action,2024-02-26,8.0 and up,0
App_567,TOOLS,3.6,2763555,2.5,100000,Free,4.99,Teen,Music,2024-08-05,8.0 and up,0
App_568,HEALTH,3,3516154,2.5,10000000,Free,1.99,Everyone,Puzzle,2024-04-16,8.0 and up,0
App_569,ENTERTAINMENT,2.6,3948411,2.5,10000000,Free,0.99,Teen,Music,2024-10-30,6.0 and up,0
App_570,GAME,3.4,124942,2.5,1000000,Free,0.99,Mature 17+,Education,2024-06-21,5.0 and up,0
App_571,FINANCE,3.4,268093,2.5,10000,Free,0,Mature 17+,Action,2024-08-06,5.0 and up,0
App_572,GAME,5,1751508,2.5,1000,Paid,4.99,Teen,Action,2024-09-03,5.0 and up,0
App_573,BUSINESS,3.6,3877819,2.5,10000,Free,0,Mature 17+,Business,2024-08-05,4.1 and up,0
App_574,GAME,3.3,4876719,2.5,10000000,Free,0,Everyone,Health,2024-01-31,8.0 and up,0
App_575,TOOLS,4,1558436,2.5,10000,Free,4.99,Everyone,Action,2024-02-16,6.0 and up,0
App_576,PRODUCTIVITY,2.7,3230441,2.5,1000000,Free,1.99,Teen,Tools,2024-05-13,6.0 and up,0
App_577,FINANCE,4.9,2592326,2.5,1000,Free,0.99,Teen,Music,2024-04-17,4.1 and up,0
App_578,GAME,4.1,289230,2.5,1000000,Free,1.99,Teen,Education,2024-03-12,6.0 and up,0
App_579,GAME,4.4,3976775,2.5,1000,Free,2.99,Mature 17+,Puzzle,2024-11-22,5.0 and up,0
App_580,BUSINESS,2.9,1395295,2.5,10000000,Free,2.99,Mature 17+,Action,2024-04-17,4.1 and up,0
App_581,PRODUCTIVITY,3.5,4676039,2.5,1000,Free,2.99,Everyone,Puzzle,2024-11-04,6.0 and up,0
App_582,EDUCATION,3.6,2922715,2.5,1000,Free,4.99,Mature 17+,Action,2024-09-28,4.1 and up,0
App_583,GAME,4.6,2664759,2.5,1000,Free,0,Everyone,Education,2024-06-19,4.1 and up,0
App_584,TOOLS,2.5,3999463,2.5,10000,Free,1.99,Mature 17+,Health,2024-04-25,6.0 and up,0
App_585,HEALTH,3.3,1406988,2.5,10000,Free,0.99,Everyone,Music,2024-11-24,5.0 and up,0
App_586,FINANCE,5,2921999,2.5,10000000,Paid,2.99,Teen,Education,2024-03-14,6.0 and up,1
App_587,GAME,3.7,984166,2.5,1000,Free,1.99,Mature 17+,Puzzle,2024-09-12,8.0 and up,0
App_588,TOOLS,3.5,3713553,2.5,100000,Free,2.99,Everyone,Action,2024-03-21,8.0 and up,0
App_589,TOOLS,2.8,863669,2.5,10000000,Free,2.99,Mature 17+,Puzzle,2024-09-24,6.0 and up,0
App_590,FINANCE,4.9,4943092,2.5,1000,Free,0.99,Teen,Music,2024-05-07,5.0 and up,0
App_591,EDUCATION,2.6,2237045,2.5,1000,Paid,4.99,Everyone,Tools,2024-11-21,8.0 and up,0
App_592,TOOLS,4.3,1203930,2.5,10000,Free,0,Mature 17+,Education,2024-08-22,8.0 and up,0
App_593,HEALTH,4.4,3108601,2.5,10000000,Paid,4.99,Mature 17+,Puzzle,2024-02-10,6.0 and up,0
App_594,TOOLS,3.1,3610964,2.5,1000,Free,1.99,Teen,Puzzle,2024-06-29,6.0 and up,0
App_595,TOOLS,4.2,747862,2.5,1000,Free,4.99,Teen,Music,2024-06-05,6.0 and up,0
App_596,TOOLS,2.7,1156628,2.5,10000000,Free,1.99,Everyone,Tools,2024-02-28,4.1 and up,0
App_597,EDUCATION,3.1,3911157,2.5,100000,Paid,1.99,Mature 17+,Action,2024-12-10,4.1 and up,0
App_598,GAME,4.5,1107820,2.5,10000000,Free,0,Mature 17+,Tools,2024-09-05,4.1 and up,1
App_599,TOOLS,4.7,812293,2.5,10000000,Free,0.99,Teen,Puzzle,2024-07-10,6.0 and up,1
App_600,PRODUCTIVITY,4,2914873,2.5,100000,Free,0,Teen,Music,2024-01-24,5.0 and up,0
App_601,GAME,3.8,1821377,2.5,10000000,Free,4.99,Everyone,Action,2024-03-20,8.0 and up,0
App_602,EDUCATION,2.9,3372873,2.5,1000,Paid,1.99,Mature 17+,Tools,2024-05-13,4.1 and up,0
App_603,LIFESTYLE,2.7,2899043,2.5,10000000,Free,2.99,Mature 17+,Tools,2024-07-31,5.0 and up,0
App_604,GAME,2.8,4532679,2.5,100000,Free,2.99,Everyone,Tools,2024-12-13,6.0 and up,0
App_605,GAME,3.1,1578325,2.5,1000000,Free,1.99,Everyone,Health,2024-06-14,4.1 and up,0
App_606,ENTERTAINMENT,3.4,1349600,2.5,10000000,Free,0,Teen,Action,2024-12-13,6.0 and up,0
App_607,BUSINESS,3.5,3504448,2.5,10000,Paid,0.99,Teen,Tools,2024-12-02,5.0 and up,0
App_608,ENTERTAINMENT,3.4,4580207,2.5,1000,Free,0,Everyone,Health,2024-03-11,4.1 and up,0
App_609,HEALTH,3.1,3045539,2.5,1000,Free,1.99,Everyone,Education,2024-08-01,4.1 and up,0
App_610,BUSINESS,3.8,2225551,2.5,10000,Paid,1.99,Mature 17+,Music,2024-03-05,4.1 and up,0
App_611,FINANCE,4.6,2811149,2.5,10000,Free,0.99,Everyone,Tools,2024-08-08,4.1 and up,0
App_612,FINANCE,3.2,1469803,2.5,10000000,Free,4.99,Everyone,Action,2024-11-03,5.0 and up,0
App_613,EDUCATION,4.9,4490522,2.5,10000,Free,4.99,Mature 17+,Health,2024-10-12,4.1 and up,0
App_614,BUSINESS,4.7,4944500,2.5,1000000,Free,0.99,Everyone,Health,2024-07-03,8.0 and up,1
App_615,GAME,2.9,2897716,2.5,100000,Free,4.99,Teen,Education,2024-07-25,8.0 and up,0
App_616,FINANCE,4.5,3201483,2.5,10000,Paid,2.99,Teen,Business,2024-04-08,6.0 and up,0
App_617,TOOLS,3.9,1098667,2.5,10000,Free,4.99,Mature 17+,Music,2024-08-29,4.1 and up,0
App_618,PRODUCTIVITY,3.9,926225,2.5,1000000,Free,4.99,Everyone,Business,2024-06-06,8.0 and up,0
App_619,GAME,3.5,3033459,2.5,1000,Paid,4.99,Teen,Action,2024-04-07,8.0 and up,0
App_620,HEALTH,3.8,1450001,2.5,1000,Free,2.99,Teen,Music,2024-02-11,8.0 and up,0
App_621,TOOLS,3.5,2511920,2.5,10000000,Free,4.99,Teen,Education,2024-05-18,5.0 and up,0
App_622,TOOLS,3.8,424538,2.5,1000000,Free,2.99,Teen,Action,2024-10-09,4.1 and up,0
App_623,BUSINESS,4.1,2535620,2.5,100000,Paid,0.99,Everyone,Music,2024-08-14,5.0 and up,0
App_624,EDUCATION,4.2,2715233,2.5,100000,Free,0,Everyone,Music,2024-03-12,5.0 and up,0
App_625,HEALTH,3.8,612191,2.5,1000000,Free,0.99,Everyone,Business,2024-08-30,8.0 and up,0
App_626,FINANCE,4.3,3645535,2.5,100000,Free,0,Everyone,Action,2024-01-18,8.0 and up,0
App_627,BUSINESS,2.9,1650834,2.5,1000,Free,0.99,Teen,Education,2024-03-17,6.0 and up,0
App_628,FINANCE,3,139237,2.5,100000,Free,0,Mature 17+,Education,2024-02-14,4.1 and up,0
App_629,BUSINESS,4.5,1773065,2.5,100000,Free,0,Mature 17+,Action,2024-12-08,4.1 and up,0
App_630,BUSINESS,3.3,692147,2.5,1000000,Free,1.99,Teen,Action,2024-05-19,8.0 and up,0
App_631,BUSINESS,2.6,281864,2.5,1000000,Free,0,Teen,Health,2024-06-25,8.0 and up,0
App_632,EDUCATION,2.9,4874206,2.5,100000,Paid,0,Mature 17+,Puzzle,2024-08-09,4.1 and up,0
App_633,BUSINESS,3.1,660337,2.5,10000,Free,1.99,Mature 17+,Business,2024-04-01,6.0 and up,0
App_634,LIFESTYLE,4.9,1657163,2.5,1000000,Free,4.99,Teen,Action,2024-01-22,8.0 and up,1
App_635,PRODUCTIVITY,3.9,4345408,2.5,10000000,Free,4.99,Teen,Action,2024-06-20,6.0 and up,0
App_636,FINANCE,4.8,1485265,2.5,10000000,Free,1.99,Everyone,Puzzle,2024-04-01,5.0 and up,1
App_637,GAME,3.9,4156014,2.5,1000,Free,2.99,Everyone,Puzzle,2024-07-10,8.0 and up,0
App_638,ENTERTAINMENT,3.7,1806694,2.5,100000,Free,0,Mature 17+,Music,2024-03-17,5.0 and up,0
App_639,HEALTH,3.3,1809868,2.5,10000,Free,0,Teen,Tools,2024-10-07,8.0 and up,0
App_640,EDUCATION,4,479093,2.5,1000,Free,1.99,Mature 17+,Education,2024-12-29,5.0 and up,0
App_641,GAME,2.8,1394326,2.5,100000,Free,1.99,Everyone,Business,2024-06-27,8.0 and up,0
App_642,TOOLS,4.7,1901750,2.5,1000000,Free,2.99,Everyone,Music,2024-08-25,6.0 and up,1
App_643,LIFESTYLE,4.6,4262637,2.5,10000000,Free,4.99,Mature 17+,Action,2024-05-14,6.0 and up,1
App_644,ENTERTAINMENT,3.3,4584956,2.5,10000,Free,0.99,Everyone,Puzzle,2024-12-30,6.0 and up,0
App_645,GAME,4.9,2295946,2.5,10000000,Free,4.99,Teen,Health,2024-10-06,5.0 and up,1
App_646,GAME,4.6,4301410,2.5,1000000,Free,0,Mature 17+,Education,2024-01-19,6.0 and up,1
App_647,LIFESTYLE,4.2,4641104,2.5,100000,Free,1.99,Teen,Music,2024-03-23,5.0 and up,0
App_648,ENTERTAINMENT,2.8,2707194,2.5,1000000,Free,2.99,Teen,Health,2024-08-15,8.0 and up,0
App_649,TOOLS,3.7,2912076,2.5,1000000,Free,4.99,Everyone,Education,2024-09-21,5.0 and up,0
App_650,BUSINESS,3.8,3770781,2.5,10000000,Free,2.99,Teen,Tools,2024-04-21,8.0 and up,0
App_651,FINANCE,3.1,1540734,2.5,10000,Free,4.99,Mature 17+,Tools,2024-09-07,4.1 and up,0
App_652,TOOLS,2.7,1965740,2.5,1000000,Free,0,Teen,Health,2024-06-12,4.1 and up,0
App_653,BUSINESS,4.4,4562540,2.5,10000000,Paid,0.99,Teen,Puzzle,2024-12-23,4.1 and up,0
App_654,EDUCATION,2.8,4320624,2.5,10000,Free,2.99,Teen,Music,2024-06-16,5.0 and up,0
App_655,PRODUCTIVITY,4,4083300,2.5,100000,Paid,2.99,Teen,Music,2024-08-08,4.1 and up,0
App_656,HEALTH,4.8,675683,2.5,100000,Free,0.99,Teen,Tools,2024-10-30,4.1 and up,0
App_657,HEALTH,4.7,4062234,2.5,1000,Free,2.99,Everyone,Education,2024-07-09,4.1 and up,0
App_658,FINANCE,3.2,1888539,2.5,10000000,Paid,2.99,Mature 17+,Health,2024-11-20,8.0 and up,0
App_659,ENTERTAINMENT,4.6,1094326,2.5,10000,Free,4.99,Everyone,Puzzle,2024-06-18,6.0 and up,0
App_660,LIFESTYLE,2.5,4300925,2.5,1000000,Free,4.99,Mature 17+,Action,2024-02-14,5.0 and up,0
App_661,ENTERTAINMENT,2.5,4967524,2.5,100000,Free,0.99,Mature 17+,Music,2024-01-14,4.1 and up,0
App_662,LIFESTYLE,4,1636685,2.5,10000,Free,0,Mature 17+,Action,2024-08-18,8.0 and up,0
App_663,ENTERTAINMENT,3.4,706683,2.5,10000000,Free,2.99,Mature 17+,Puzzle,2024-06-05,6.0 and up,0
App_664,PRODUCTIVITY,3.5,801859,2.5,1000,Free,0,Mature 17+,Tools,2024-05-13,6.0 and up,0
App_665,EDUCATION,3.9,1728675,2.5,100000,Free,0.99,Teen,Music,2024-02-06,6.0 and up,0
App_666,EDUCATION,3,1161078,2.5,10000,Free,0.99,Everyone,Music,2024-02-22,8.0 and up,0
App_667,BUSINESS,3,1035901,2.5,10000,Paid,4.99,Everyone,Health,2024-01-18,4.1 and up,0
App_668,EDUCATION,3.7,753504,2.5,10000,Free,2.99,Teen,Action,2024-02-07,6.0 and up,0
App_669,EDUCATION,4.4,423187,2.5,10000000,Free,1.99,Mature 17+,Tools,2024-07-05,8.0 and up,0
App_670,TOOLS,4,642772,2.5,10000000,Free,0.99,Everyone,Health,2024-07-14,8.0 and up,0
App_671,TOOLS,3.2,767886,2.5,10000000,Free,2.99,Teen,Business,2024-08-30,5.0 and up,0
App_672,BUSINESS,3.6,3704707,2.5,1000000,Free,0,Teen,Action,2024-10-26,8.0 and up,0
App_673,FINANCE,2.9,1206194,2.5,10000,Free,4.99,Everyone,Action,2024-10-29,6.0 and up,0
App_674,TOOLS,2.7,1760521,2.5,100000,Free,0,Everyone,Business,2024-02-04,6.0 and up,0
App_675,FINANCE,4.5,4584084,2.5,10000000,Free,0.99,Mature 17+,Puzzle,2024-08-02,8.0 and up,1
App_676,GAME,3.2,3541825,2.5,10000000,Free,0.99,Mature 17+,Puzzle,2024-08-06,6.0 and up,0
App_677,TOOLS,2.9,46012,2.5,10000,Paid,0,Everyone,Music,2024-11-11,8.0 and up,0
App_678,PRODUCTIVITY,4.2,4610156,2.5,10000000,Free,0.99,Mature 17+,Education,2024-03-30,6.0 and up,0
App_679,BUSINESS,4,715349,2.5,1000000,Free,2.99,Teen,Health,2024-11-03,5.0 and up,0
App_680,GAME,4.1,4139299,2.5,1000000,Free,0.99,Mature 17+,Education,2024-09-08,4.1 and up,0
App_681,PRODUCTIVITY,3.1,1784016,2.5,10000000,Free,4.99,Mature 17+,Music,2024-01-08,5.0 and up,0
App_682,PRODUCTIVITY,3.1,4913488,2.5,10000,Paid,2.99,Teen,Education,2024-09-12,5.0 and up,0
App_683,PRODUCTIVITY,3.1,628899,2.5,10000,Free,1.99,Mature 17+,Action,2024-12-28,4.1 and up,0
App_684,FINANCE,2.9,2367118,2.5,10000,Free,0.99,Teen,Action,2024-07-26,6.0 and up,0
App_685,ENTERTAINMENT,4.1,4589709,2.5,1000,Free,0.99,Mature 17+,Business,2024-05-10,4.1 and up,0
App_686,GAME,4.6,3844896,2.5,10000000,Free,4.99,Everyone,Business,2024-08-11,8.0 and up,1
App_687,LIFESTYLE,4.3,925789,2.5,10000,Free,4.99,Mature 17+,Music,2024-07-15,4.1 and up,0
App_688,GAME,4.5,2529842,2.5,1000000,Free,0,Everyone,Music,2024-05-21,5.0 and up,1
App_689,ENTERTAINMENT,3.5,3319161,2.5,100000,Paid,0,Everyone,Tools,2024-09-08,4.1 and up,0
App_690,GAME,4.1,225401,2.5,100000,Free,0,Everyone,Music,2024-04-05,6.0 and up,0
App_691,EDUCATION,3.4,191397,2.5,10000,Paid,4.99,Everyone,Action,2024-01-26,5.0 and up,0
App_692,LIFESTYLE,3.8,3632642,2.5,100000,Free,0,Everyone,Education,2024-04-20,8.0 and up,0
App_693,ENTERTAINMENT,3.7,4608484,2.5,100000,Free,0,Teen,Health,2024-05-02,6.0 and up,0
App_694,FINANCE,2.9,2784077,2.5,1000,Free,1.99,Teen,Tools,2024-07-04,5.0 and up,0
App_695,HEALTH,3.5,1374083,2.5,1000000,Free,0,Teen,Tools,2024-06-16,8.0 and up,0
App_696,ENTERTAINMENT,4.9,2535404,2.5,1000000,Free,0.99,Everyone,Tools,2024-02-20,6.0 and up,1
App_697,BUSINESS,3.1,4557230,2.5,1000,Free,4.99,Mature 17+,Music,2024-01-05,8.0 and up,0
App_698,ENTERTAINMENT,2.8,4372362,2.5,1000,Free,2.99,Teen,Music,2024-03-17,4.1 and up,0
App_699,EDUCATION,3.5,1424673,2.5,100000,Free,1.99,Mature 17+,Action,2024-06-08,4.1 and up,0
App_700,HEALTH,4.5,2469156,2.5,10000000,Free,4.99,Mature 17+,Health,2024-07-26,8.0 and up,1
App_701,EDUCATION,4,3291080,2.5,100000,Free,4.99,Everyone,Action,2024-09-13,4.1 and up,0
App_702,HEALTH,4.2,686278,2.5,1000,Free,0.99,Everyone,Health,2024-07-23,8.0 and up,0
App_703,BUSINESS,3,801965,2.5,1000000,Free,0,Everyone,Action,2024-09-11,6.0 and up,0
App_704,FINANCE,4,1111019,2.5,100000,Free,0.99,Teen,Education,2024-01-11,5.0 and up,0
App_705,EDUCATION,3.3,2013158,2.5,10000000,Free,0,Everyone,Music,2024-01-08,8.0 and up,0
App_706,EDUCATION,4.6,4467233,2.5,100000,Paid,0,Teen,Puzzle,2024-02-01,5.0 and up,0
App_707,PRODUCTIVITY,4.1,1519603,2.5,10000,Free,4.99,Teen,Puzzle,2024-01-28,5.0 and up,0
App_708,HEALTH,3,2444301,2.5,100000,Free,0,Teen,Music,2024-07-24,8.0 and up,0
App_709,TOOLS,2.7,147755,2.5,1000,Paid,1.99,Teen,Tools,2024-08-15,4.1 and up,0
App_710,HEALTH,2.6,3792834,2.5,1000000,Free,1.99,Everyone,Music,2024-05-07,6.0 and up,0
App_711,PRODUCTIVITY,3.4,1731002,2.5,1000000,Paid,1.99,Teen,Music,2024-09-11,5.0 and up,0
App_712,GAME,3.2,137696,2.5,1000,Free,4.99,Everyone,Music,2024-07-30,6.0 and up,0
App_713,HEALTH,4.1,2067646,2.5,10000,Free,0.99,Everyone,Tools,2024-08-26,5.0 and up,0
App_714,FINANCE,3.7,4151933,2.5,1000,Free,2.99,Teen,Health,2024-07-25,8.0 and up,0
App_715,PRODUCTIVITY,3.2,1983054,2.5,100000,Free,0,Everyone,Education,2024-11-13,4.1 and up,0
App_716,GAME,2.9,3924231,2.5,1000,Free,2.99,Mature 17+,Puzzle,2024-10-09,6.0 and up,0
App_717,LIFESTYLE,2.8,3314354,2.5,1000,Free,0.99,Everyone,Business,2024-09-01,5.0 and up,0
App_718,PRODUCTIVITY,4.7,49986,2.5,10000,Free,0.99,Everyone,Puzzle,2024-02-14,8.0 and up,0
App_719,LIFESTYLE,3.1,2522630,2.5,100000,Free,4.99,Teen,Puzzle,2024-04-14,8.0 and up,0
App_720,EDUCATION,4.1,2363138,2.5,10000000,Free,1.99,Teen,Tools,2024-12-13,5.0 and up,0
App_721,PRODUCTIVITY,4.5,3367621,2.5,10000000,Free,1.99,Everyone,Action,2024-10-07,5.0 and up,1
